ozma_of_oz_05_f000066|The best thinker I ever knew, said Dorothy to the yellow hen, was a scarecrow.|The best thinker I ever knew, said Dorothy to the yellow hen, was a scarecrow.
ozma_of_oz_05_f000067|Nonsense! snapped Billina.|Nonsense! snapped Billina.
ozma_of_oz_05_f000068|It is true, declared Dorothy. I met him in the Land of Oz, and he traveled with me to the city of the great Wizard of Oz, so as to get some brains,|It is true, declared Dorothy. I met him in the Land of Oz, and he traveled with me to the city of the great Wizard of Oz, so as to get some brains,
ozma_of_oz_05_f000069|for his head was only stuffed with straw.|for his head was only stuffed with straw.
ozma_of_oz_05_f000070|But it seemed to me that he thought just as well before he got his brains as he did afterward.|But it seemed to me that he thought just as well before he got his brains as he did afterward.
ozma_of_oz_05_f000071|Do you expect me to believe all that rubbish about the Land of Oz?|Do you expect me to believe all that rubbish about the Land of Oz?
ozma_of_oz_05_f000072|enquired Billina, who seemed a little cross perhaps because bugs were scarce.|enquired Billina, who seemed a little cross perhaps because bugs were scarce.
ozma_of_oz_05_f000073|What rubbish? asked the child, who was now finishing her nuts and raisins.|What rubbish? asked the child, who was now finishing her nuts and raisins.
ozma_of_oz_05_f000074|Why, your impossible stories about animals that can talk, and a tin woodman who is alive, and a scarecrow who can think.|Why, your impossible stories about animals that can talk, and a tin woodman who is alive, and a scarecrow who can think.
ozma_of_oz_05_f000075|They are all there, said Dorothy, for I have seen them.|They are all there, said Dorothy, for I have seen them.
ozma_of_oz_05_f000076|I don't believe it! cried the hen, with a toss of her head.|I don't believe it! cried the hen, with a toss of her head.
ozma_of_oz_05_f000077|That's 'cause you're so ign'rant, replied the girl, who was a little offended at her friend Billina's speech.|That's 'cause you're so ign'rant, replied the girl, who was a little offended at her friend Billina's speech.
ozma_of_oz_05_f000078|In the Land of Oz, remarked Tiktok, turning toward them, an-y-thing is pos-si-ble. For it is a won-der-ful fair-y coun-try.|In the Land of Oz, remarked Tiktok, turning toward them, an-y-thing is pos-si-ble. For it is a won-der-ful fair-y coun-try.
ozma_of_oz_05_f000079|There, Billina! what did I say? cried Dorothy. And then she turned to the machine and asked in an eager tone: Do you know the Land of Oz, Tiktok?|There, Billina! what did I say? cried Dorothy. And then she turned to the machine and asked in an eager tone: Do you know the Land of Oz, Tiktok?
ozma_of_oz_05_f000080|No; but I have heard a-bout it, said the cop-per man. For it is only sep-a-ra-ted from this Land of Ev by a broad des-ert.|No; but I have heard a-bout it, said the cop-per man. For it is only sep-a-ra-ted from this Land of Ev by a broad des-ert.
ozma_of_oz_05_f000081|Dorothy clapped her hands together delightedly.|Dorothy clapped her hands together delightedly.
ozma_of_oz_05_f000082|I'm glad of that! she exclaimed. It makes me quite happy to be so near my old friends. The scarecrow I told you of, Billina, is the King of the Land of Oz.|I'm glad of that! she exclaimed. It makes me quite happy to be so near my old friends. The scarecrow I told you of, Billina, is the King of the Land of Oz.
ozma_of_oz_05_f000083|Par-don me. He is not the king now, said Tiktok.|Par-don me. He is not the king now, said Tiktok.
ozma_of_oz_05_f000084|He was when I left there, declared Dorothy.|He was when I left there, declared Dorothy.
ozma_of_oz_05_f000085|I know, said Tiktok, but there was a rev-o-lu-tion in the Land of Oz, and the Scare-crow was de-posed by a sol-dier wo-man named Gen-er-al Jin-jur.|I know, said Tiktok, but there was a rev-o-lu-tion in the Land of Oz, and the Scare-crow was de-posed by a sol-dier wo-man named Gen-er-al Jin-jur.
ozma_of_oz_05_f000086|And then Jin-jur was de-posed by a lit-tle girl named Oz-ma, who was the right-ful heir to the throne and now rules the land un-der the ti-tle of Oz-ma of Oz.|And then Jin-jur was de-posed by a lit-tle girl named Oz-ma, who was the right-ful heir to the throne and now rules the land un-der the ti-tle of Oz-ma of Oz.
ozma_of_oz_05_f000087|That is news to me, said Dorothy, thoughtfully. But I s'pose lots of things have happened since I left the Land of Oz. I wonder what has become of the Scarecrow,|That is news to me, said Dorothy, thoughtfully. But I s'pose lots of things have happened since I left the Land of Oz. I wonder what has become of the Scarecrow,
ozma_of_oz_05_f000088|and of the Tin Woodman, and the Cowardly Lion.|and of the Tin Woodman, and the Cowardly Lion.
ozma_of_oz_05_f000089|And I wonder who this girl Ozma is, for I never heard of her before.|And I wonder who this girl Ozma is, for I never heard of her before.
ozma_of_oz_05_f000090|But Tiktok did not reply to this. He had turned around again to resume his thinking.|But Tiktok did not reply to this. He had turned around again to resume his thinking.
ozma_of_oz_05_f000091|Dorothy packed the rest of the food back into the pail, so as not to be wasteful of good things, and the yellow hen forgot her dignity far enough to pick up all of the scattered crumbs,|Dorothy packed the rest of the food back into the pail, so as not to be wasteful of good things, and the yellow hen forgot her dignity far enough to pick up all of the scattered crumbs,
ozma_of_oz_05_f000092|which she ate rather greedily, although she had so lately pretended to despise the things that Dorothy preferred as food.|which she ate rather greedily, although she had so lately pretended to despise the things that Dorothy preferred as food.
ozma_of_oz_05_f000093|By this time Tiktok approached them with his stiff bow.|By this time Tiktok approached them with his stiff bow.
ozma_of_oz_05_f000094|Be kind e-nough to fol-low me, he said, and I will lead you a-way from here to the town of Ev-na, where you will be more com-for-ta-ble, and al-so I will pro-tect you from the Wheel-ers.|Be kind e-nough to fol-low me, he said, and I will lead you a-way from here to the town of Ev-na, where you will be more com-for-ta-ble, and al-so I will pro-tect you from the Wheel-ers.
ozma_of_oz_05_f000095|All right, answered Dorothy, promptly. I'm ready!|All right, answered Dorothy, promptly. I'm ready!
ozma_of_oz_05_f000096|End of chapter 5.|End of chapter five.
ozma_of_oz_06_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_06_f000002|Ozma of Oz by L Frank Baum. Chapter 6. The Heads of Langwidere.|Ozma of Oz by L Frank Baum. Chapter six. The Heads of Langwidere.
ozma_of_oz_06_f000003|They walked slowly down the path between the rocks, Tiktok going first, Dorothy following him, and the yellow hen trotting along last of all.|They walked slowly down the path between the rocks, Tiktok going first, Dorothy following him, and the yellow hen trotting along last of all.
ozma_of_oz_06_f000004|At the foot of the path the copper man leaned down and tossed aside with ease the rocks that encumbered the way. Then he turned to Dorothy and said:|At the foot of the path the copper man leaned down and tossed aside with ease the rocks that encumbered the way. Then he turned to Dorothy and said:
ozma_of_oz_06_f000005|Let me car-ry your din-ner-pail.|Let me car-ry your din-ner-pail.
ozma_of_oz_06_f000006|She placed it in his right hand at once, and the copper fingers closed firmly over the stout handle.|She placed it in his right hand at once, and the copper fingers closed firmly over the stout handle.
ozma_of_oz_06_f000007|Then the little procession marched out upon the level sands.|Then the little procession marched out upon the level sands.
ozma_of_oz_06_f000008|As soon as the three Wheelers who were guarding the mound saw them, they began to shout their wild cries and rolled swiftly toward the little group,|As soon as the three Wheelers who were guarding the mound saw them, they began to shout their wild cries and rolled swiftly toward the little group,
ozma_of_oz_06_f000009|as if to capture them or bar their way.|as if to capture them or bar their way.
ozma_of_oz_06_f000010|But when the foremost had approached near enough, Tiktok swung the tin dinner-pail and struck the Wheeler a sharp blow over its head with the queer weapon.|But when the foremost had approached near enough, Tiktok swung the tin dinner-pail and struck the Wheeler a sharp blow over its head with the queer weapon.
ozma_of_oz_06_f000011|Perhaps it did not hurt very much, but it made a great noise, and the Wheeler uttered a howl and tumbled over upon its side.|Perhaps it did not hurt very much, but it made a great noise, and the Wheeler uttered a howl and tumbled over upon its side.
ozma_of_oz_06_f000012|The next minute it scrambled to its wheels and rolled away as fast as it could go, screeching with fear at the same time.|The next minute it scrambled to its wheels and rolled away as fast as it could go, screeching with fear at the same time.
ozma_of_oz_06_f000013|I told you they were harm-less, began Tiktok; but before he could say more another Wheeler was upon them. Crack! went the dinner-pail against its head, knocking its straw hat a dozen feet away;|I told you they were harm-less, began Tiktok; but before he could say more another Wheeler was upon them. Crack! went the dinner-pail against its head, knocking its straw hat a dozen feet away;
ozma_of_oz_06_f000014|and that was enough for this Wheeler, also.|and that was enough for this Wheeler, also.
ozma_of_oz_06_f000015|It rolled away after the first one, and the third did not wait to be pounded with the pail, but joined its fellows as quickly as its wheels would whirl.|It rolled away after the first one, and the third did not wait to be pounded with the pail, but joined its fellows as quickly as its wheels would whirl.
